country,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR
2017-11,4.4,-11.6,11.4,-34.5,3.3,29.8,24.5,17.5,12.9,25.7,1.7,4.2,9.4,-5.5,-15.7,22.9,11.1,2.5,-24.8,7.9,14.6,23.6,12.4,4.9,0.6,1.6664,-18.4,-17.8,27.6,0.4599,0.4599,1.33,0.0,-0.4795,0.779510022271716,5.72429906542057,95.3,90.5,95.3,90.5,98.3,92.2,98.3,92.2,0.376647834274953,2.10727969348659,114.1,106.6,114.1,106.6,111.4,102.2,111.4,102.2,107.0,102.1,106.991084076327,102.091492375635,120.5,113.0,120.489959170069,112.99058411799,0.995475113122165,5.08474576271185,119.6,111.6,119.59003416382,111.590700774935,139.9,126.3,139.888342638114,126.28947587701,33.9683826509931,163.505936675462,3305.0,0.177777777777778,4.25531914893617,113.0,112.7,113.0,112.7,115.1,114.9,115.090409132572,114.89042579785,-0.0939695419357606,23.4040201190191,141.11376217338
2017-12,3.6,-11.3,9.7,-32.2,4.3,31.5,23.3,18.2,11.4,24.3,0.2,1.2,3.7,-3.0,-20.3,20.9,10.0,2.6,-29.2,7.4,12.6,21.4,9.0,5.1,0.9,1.6529,-20.5,-19.4,29.3,0.0395,0.0395,1.02,0.0,-0.4805,-3.0939226519337,-0.113895216400911,74.4,87.7,74.4,87.7,116.3,93.1,116.3,93.1,2.81425891181987,3.20150659133708,111.4,109.6,111.4,109.6,109.2,101.1,109.2,101.1,103.9,104.6,103.891342388134,104.591284059662,103.3,113.6,103.291392383968,113.590534122156,3.67383512544804,6.14678899082569,110.5,115.7,110.490792433964,115.690359136739,138.1,132.5,138.088492625615,132.488959253396,-0.436953807740325,157.816622691293,3190.0,1.41969831410825,5.24861878453038,127.0,114.3,127.0,114.3,129.8,117.0,129.789184234647,116.990250812432,-0.297103613018809,15.6801607510956,140.694508087496
2018-01,6.3,-6.4,16.3,-29.1,5.6,31.6,32.0,20.6,9.3,19.0,1.9,3.2,6.4,-3.7,-16.4,22.3,11.7,5.2,-25.0,12.0,18.4,25.8,17.3,8.8,6.4,1.6035,-19.1,-17.4,34.4,0.517,0.517,0.9,0.0,-0.4931,2.96465222348917,21.6981132075472,88.2,90.3,88.2,90.3,116.5,93.7,116.5,93.7,-2.28102189781021,4.28432327166502,103.4,107.1,103.4,107.1,97.9,100.4,97.9,100.4,91.7,100.6,91.6923589700858,100.59161736522,104.8,115.4,104.791267394384,115.390384134655,-2.50648228176319,10.4799216454456,100.7,112.8,100.691609032581,112.790600783268,104.5,124.4,104.491292392301,124.38963419715,41.1827384123602,131.101583113456,2650.0,-1.66229221347331,2.93040293040293,98.2,112.4,98.2,112.4,100.7,114.8,100.691609032581,114.790434130489,5.18261182072745,16.5803624775941,147.986158294752
2018-02,4.6,-6.6,17.4,-30.7,6.5,30.1,32.5,21.2,10.4,26.7,-1.0,2.9,8.1,-2.5,-16.1,22.3,14.9,4.3,-25.9,12.5,16.5,23.2,13.7,11.4,8.4,1.584,-18.4,-15.7,33.5,0.2212,0.2212,0.98,0.0,-0.498,-2.76854928017719,3.78250591016549,81.6,87.8,81.6,87.8,99.7,92.2,99.7,92.2,-2.42763772175537,-1.96998123827393,98.8,104.5,98.8,104.5,90.4,94.7,90.4,94.7,89.1,99.9,89.0925756186984,99.8916756936922,100.1,108.1,100.091659028414,108.090992417299,-3.45744680851061,0.833333333333344,99.6,108.9,99.591700691609,108.890925756187,115.9,124.9,115.890342471461,124.889592533956,28.6579683131407,136.593007915567,2761.0,0.355871886120977,2.17391304347824,95.1,112.8,95.1,112.8,97.5,115.1,97.4918756770269,115.090409132572,-0.859884399646938,15.3367120474345,146.713648405939
2018-03,2.9,-10.2,13.0,-33.4,6.4,35.3,25.5,19.9,14.7,25.9,1.1,3.7,9.4,-3.9,-16.2,23.4,13.0,5.1,-24.0,10.1,16.1,23.1,15.0,14.7,6.7,1.5854,-17.9,-18.0,27.1,0.1101,0.1101,1.05,0.0,-0.4976,-1.25284738041002,-1.36518771331059,88.0,86.7,88.0,86.7,102.5,92.4,102.5,92.4,2.67942583732058,0.751173708920189,109.1,107.3,109.1,107.3,92.0,95.8,92.0,95.8,104.6,103.2,104.591284059662,103.191400716607,113.2,111.1,113.190567452712,111.09074243813,2.02020202020201,0.452079566003643,113.0,111.1,112.99058411799,111.09074243813,133.5,130.1,133.488875927006,130.08915923673,20.2317880794702,179.633905013193,3631.0,0.709219858156029,1.15761353517363,109.4,113.6,109.4,113.6,111.7,115.9,111.690692442296,115.890342471461,-3.51388609667136,7.06022944550669,141.558297912684
2018-04,2.5,-11.3,9.5,-32.1,4.6,28.7,23.4,16.9,11.9,27.1,1.4,2.5,10.1,-1.4,-17.1,23.2,10.1,4.2,-24.0,18.9,20.4,25.2,17.2,12.7,2.8,1.5929,-19.5,-18.6,27.9,0.4392,0.4392,1.02,0.0,-0.4931,2.42214532871973,2.06896551724138,85.3,88.8,85.3,88.8,78.8,89.4,78.8,89.4,-2.23671947809877,-1.1310084825636,99.4,104.9,99.4,104.9,89.7,98.6,89.7,98.6,95.0,104.2,94.9920839930006,104.191317390217,111.1,111.8,111.09074243813,111.790684109658,-2.07020702070208,-0.72992700729926,105.5,108.8,105.491209065911,108.790934088826,119.9,123.7,119.890009165903,123.689692525623,16.4106406893968,153.710422163588,3107.0,0.616197183098602,4.0983606557377,110.8,114.3,110.8,114.3,113.9,116.8,113.89050912424,116.79026747771,-1.8618564986382,1.08845623179519,138.922685543635
2018-05,2.1,-8.2,13.7,-30.1,5.2,32.0,24.8,19.1,10.6,30.4,-0.4,3.2,5.4,1.3,-13.6,24.4,1.8,-0.1,-23.9,19.3,19.8,21.5,18.6,8.4,3.2,1.656,-17.7,-16.5,30.2,0.0783,0.0783,1.05,0.0,-0.4923,0.563063063063064,0.112107623318386,89.3,89.3,89.3,89.3,72.3,90.3,72.3,90.3,3.05052430886557,-0.184672206832872,104.5,108.1,104.5,108.1,90.6,96.0,90.6,96.0,101.9,102.9,101.891509040913,102.891425714524,115.8,113.6,115.7903508041,113.590534122156,4.1360294117647,1.16071428571426,114.1,113.3,114.090492458962,113.290559120073,127.7,130.7,127.689359220065,130.689109240897,36.9294605809129,179.584432717678,3630.0,1.83727034120736,4.20769919427038,116.4,116.4,116.4,116.4,120.6,120.0,120.58995083743,119.990000833264,-1.95025781013042,-1.9249730746477,136.213335018777
2018-06,1.7,-11.3,8.7,-31.4,3.4,28.8,26.5,18.2,9.0,25.7,0.6,0.5,5.6,6.3,-13.1,20.8,8.4,0.1,-22.5,10.9,18.2,27.6,16.0,9.3,2.5,1.6748,-17.6,-16.2,32.4,0.3319,0.3319,0.99,0.0,-0.4988,-0.335946248600224,-0.335946248600224,91.8,89.0,91.8,89.0,76.2,88.3,76.2,88.3,1.48011100832563,3.29566854990583,111.5,109.7,111.5,109.7,111.5,116.1,111.5,116.1,111.1,102.8,111.09074243813,102.791434047163,121.0,116.8,120.989917506874,116.79026747771,1.14739629302736,4.46672743846855,120.5,114.6,120.489959170069,114.590450795767,137.2,131.1,137.188567619365,131.089075910341,15.1344960094591,192.694591029024,3895.0,-0.0859106529209718,4.49236298292902,118.7,116.3,118.7,116.3,123.5,120.9,123.489709190901,120.889925839513,-2.10814489436076,-7.53688823959095,133.34176055114
2018-07,1.5,-9.8,9.8,-29.5,4.2,31.1,25.6,18.2,7.2,23.1,2.2,-0.5,2.0,1.3,-13.9,13.7,6.9,1.2,-20.8,15.6,16.0,22.0,10.5,2.2,4.7,1.6737,-19.9,-20.7,32.1,0.1189,0.1189,0.92,0.0,-0.4988,0.224719101123596,0.112233445566779,94.6,89.2,94.6,89.2,79.1,84.2,79.1,84.2,-2.00546946216956,0.279850746268647,110.9,107.5,110.9,107.5,93.9,96.6,93.9,96.6,108.1,102.1,108.090992417299,102.091492375635,117.7,112.8,117.69019248396,112.790600783268,-0.261780104712026,2.97297297297297,120.6,114.3,120.58995083743,114.290475793684,144.1,139.0,144.087992667278,138.988417631864,17.191097467383,151.088390501319,3054.0,-1.03181427343078,3.6003600360036,123.3,115.1,123.3,115.1,128.3,120.2,128.289309224231,120.189984167986,-0.464521021946233,-11.3879003558719,132.722360042347
2018-08,1.0,-8.7,12.7,-30.1,5.4,27.5,20.2,15.3,8.1,25.2,1.7,0.1,3.9,6.0,-11.2,17.5,9.6,1.4,-20.7,15.8,21.7,30.4,18.8,8.9,3.2,1.6937,-17.3,-19.2,34.0,0.0664,0.0664,0.81,0.0,-0.4988,0.0,-0.335195530726257,95.1,89.2,95.1,89.2,79.4,84.9,79.4,84.9,0.279069767441871,1.03092783505156,105.4,107.8,105.4,107.8,92.1,93.2,92.1,93.2,105.1,102.9,105.091242396467,102.891425714524,111.6,113.7,111.590700774935,113.690525789518,0.962379702537196,4.90909090909091,113.0,115.4,112.99058411799,115.390384134655,128.2,136.4,128.18931755687,136.388634280477,28.4356435643564,160.438654353562,3243.0,0.955690703735892,3.5650623885918,126.5,116.2,126.5,116.2,131.5,121.6,131.489042579785,121.589867511041,0.841309903646189,-11.8366270678361,133.838966401736
2018-09,2.6,-8.4,11.1,-27.9,3.1,28.6,19.2,15.2,12.0,22.2,2.2,-0.5,2.0,0.5,-15.6,14.7,10.0,0.8,-25.4,12.9,17.2,25.4,13.1,11.7,-3.8,1.6784,-18.8,-22.5,30.6,0.1117,0.1117,0.78,0.0,-0.4903,-1.00896860986547,-1.88888888888889,79.0,88.3,79.0,88.3,73.6,82.5,73.6,82.5,-1.11317254174397,-0.837209302325572,102.8,106.6,102.8,106.6,101.9,100.2,101.9,100.2,102.0,104.1,101.991500708274,104.091325722856,109.0,112.8,108.990917423548,112.790600783268,-1.55979202772966,1.97486535008975,109.9,113.6,109.890842429798,113.590534122156,126.0,129.7,125.989500874927,129.689192567286,-1.21368150055167,132.882585751979,2686.0,-0.946643717728066,2.67618198037467,118.0,115.1,118.0,115.1,123.6,120.9,123.589700858262,120.889925839513,-1.21050891746815,-9.0384671130823,132.218833778396
2018-10,2.0,-8.0,11.2,-27.2,3.6,32.5,21.1,17.6,12.0,27.9,0.7,1.6,0.1,1.7,-14.3,20.8,7.6,1.5,-24.1,7.9,12.1,21.6,7.0,5.7,-5.1,1.7032,-23.4,-26.6,34.3,0.1238,0.1238,0.74,0.0,-0.4987,2.15175537938845,0.44543429844098,99.4,90.2,99.4,90.2,74.5,81.3,74.5,81.3,-0.0938086303940067,0.282485875706204,111.5,106.5,111.5,106.5,110.4,98.2,110.4,98.2,105.0,99.6,104.991250729106,99.591700691609,123.6,114.0,123.589700858262,113.990500791601,-0.264084507042257,2.5339366515837,121.4,113.3,121.389884176319,113.290559120073,137.2,129.0,137.188567619365,128.989250895759,-8.69565217391304,143.370712401055,2898.0,1.73761946133797,4.08888888888889,120.7,117.1,120.7,117.1,127.9,123.6,127.889342554787,123.589700858262,-2.72475222282418,-8.94202228420564,128.616198166027
2018-11,0.2,-6.6,12.3,-25.5,4.9,35.1,26.7,20.3,7.7,29.4,1.0,0.7,2.2,1.6,-14.1,17.8,6.4,3.2,-23.2,6.5,15.8,26.2,14.5,5.8,-0.9,1.7207,-27.9,-34.1,41.8,0.051,0.051,0.75,0.0,-0.4997,0.0,-0.331491712707183,93.7,90.2,93.7,90.2,90.3,84.5,90.3,84.5,1.31455399061035,1.21951219512196,115.3,107.9,115.3,107.9,109.4,100.6,109.4,100.6,109.1,102.7,109.090909090909,102.691442379802,122.1,114.9,122.089825847846,114.89042579785,1.23565754633717,2.7777777777778,122.8,114.7,122.789767519373,114.690442463128,144.1,130.2,144.087992667278,130.189150904091,-7.50378214826021,151.236807387863,3057.0,0.93936806148592,4.88021295474713,119.8,118.2,119.8,118.2,125.9,124.3,125.889509207566,124.289642529789,-2.99600314506617,-11.5870409077336,124.762852823908
2018-12,2.5,-7.1,10.3,-24.5,5.4,36.9,26.5,21.1,7.2,29.6,0.1,1.6,-3.0,-0.3,-16.1,20.6,7.4,2.2,-23.6,5.3,13.3,22.2,12.4,5.2,-3.1,1.7182,-26.2,-31.4,38.6,0.0892,0.0892,0.72,0.0,-0.4973,0.776053215077606,3.64880273660206,75.6,90.9,75.6,90.9,106.8,85.8,106.8,85.8,-1.29749768303987,-2.82846715328466,106.0,106.5,106.0,106.5,111.6,104.3,111.6,104.3,97.4,102.1,97.3918840096658,102.091492375635,103.4,114.8,103.391384051329,114.790434130489,-1.4821272885789,-2.33362143474502,105.2,113.0,105.191234063828,112.99058411799,123.3,122.2,123.289725856179,122.189817515207,-9.27899686520376,143.172823218997,2894.0,-1.01522842639596,2.36220472440944,129.9,117.0,129.9,117.0,134.7,122.0,134.688775935339,121.989834180485,0.226278728110892,-11.1229241850227,125.045164620433
2019-01,-0.2,-7.6,12.9,-28.1,4.5,31.1,21.1,17.0,5.8,25.5,1.2,2.1,0.5,0.9,-13.6,20.7,8.2,8.5,-22.1,5.6,14.2,27.7,9.3,5.9,-0.8,1.7132,-26.8,-33.1,41.3,0.0427,0.0427,0.72,0.0,-0.4987,0.0,0.664451827242526,89.3,90.9,89.3,90.9,105.6,85.7,105.6,85.7,1.69014084507042,1.12044817927171,104.6,108.3,104.6,108.3,115.8,118.7,115.8,118.7,95.2,103.7,95.1920673277226,103.691359053412,106.8,116.7,106.791100741605,116.690275810349,1.76991150442478,1.9503546099291,103.6,115.0,103.591367386051,114.990417465211,108.1,127.6,108.090992417299,127.589367552704,-2.86792452830189,127.341688654354,2574.0,1.88034188034188,6.04982206405693,104.9,119.2,104.9,119.2,108.6,123.8,108.590950754104,123.789684192984,-3.34608191666807,-18.329489479229,120.861050979401
2019-02,4.2,-8.2,8.4,-24.9,5.5,26.8,22.8,16.4,5.8,30.9,0.4,-1.6,0.7,2.0,-17.9,15.1,9.1,5.1,-26.7,7.1,15.2,27.4,11.0,9.1,-3.3,1.7231,-26.7,-32.3,40.8,1.9714,1.9714,0.68,0.0,-0.472,1.98019801980198,5.58086560364465,88.5,92.7,88.5,92.7,91.8,85.5,91.8,85.5,2.21606648199446,5.93301435406699,105.2,110.7,105.2,110.7,106.7,111.5,106.7,111.5,93.9,104.8,93.892175652029,104.791267394384,110.3,118.0,110.290809099242,117.990167486043,2.52173913043478,8.26446280991734,108.8,117.9,108.790934088826,117.890175818682,129.5,138.3,129.489209232564,138.288475960337,11.9159724737414,152.869393139842,3090.0,-1.76174496644295,3.81205673758867,98.6,117.1,98.6,117.1,103.1,121.9,103.091409049246,121.889842513124,1.03369533006781,-16.7695798271059,122.110386019246
2019-03,0.5,-8.6,8.7,-25.8,5.6,32.4,22.7,18.3,8.4,27.1,0.3,-3.9,0.2,6.2,-18.1,12.6,8.6,0.9,-25.6,5.7,12.2,23.6,7.3,8.4,1.1,1.7307,-25.3,-31.1,39.1,0.0094,0.0094,0.67,0.0,-0.4756,-0.539374325782093,6.34371395617071,92.5,92.2,92.5,92.2,92.1,82.0,92.1,82.0,-0.993676603432712,2.143522833178,110.2,109.6,110.2,109.6,95.3,100.2,95.3,100.2,102.2,104.5,102.191484042996,104.491292392301,119.9,119.3,119.890009165903,119.290059161737,-1.35708227311281,4.68046804680468,116.7,116.3,116.690275810349,116.290309140905,134.3,133.9,134.288809265895,133.88884259645,-0.413109336271,178.891820580475,3616.0,1.87873612297182,5.01760563380283,114.5,119.3,114.5,119.3,120.4,124.9,120.389967502708,124.889592533956,0.634920634920622,-13.190754714173,122.885690057463
2019-04,1.2,-11.6,5.7,-28.8,5.0,38.3,28.4,21.4,11.8,30.5,2.4,-1.5,-1.9,5.7,-18.9,20.1,1.5,3.9,-26.7,13.0,16.4,22.1,14.1,8.6,0.5,1.7387,-26.0,-31.7,42.1,0.069,0.069,0.5,0.0,-0.4697,0.976138828633395,4.84234234234234,92.2,93.1,92.2,93.1,73.1,83.5,73.1,83.5,-2.28102189781021,2.09723546234507,103.4,107.1,103.4,107.1,89.6,97.3,89.6,97.3,98.1,104.0,98.0918256811932,103.991334055495,114.9,113.5,114.89042579785,113.490542454795,-2.57953568357697,4.1360294117647,112.8,113.3,112.790600783268,113.290559120073,129.8,130.6,129.789184234647,130.589117573536,6.50144834245253,163.70382585752,3309.0,0.502933780385583,4.89938757655294,116.0,119.9,116.0,119.9,123.4,126.3,123.38971752354,126.28947587701,-1.10581538883552,-12.5219896875948,121.526801186131
2019-05,6.2,-9.5,8.3,-27.2,4.8,33.3,24.8,18.7,15.2,25.7,1.9,-0.3,1.5,2.2,-17.2,18.4,4.0,4.0,-23.9,7.2,11.0,21.8,4.1,10.9,2.4,1.7488,-24.4,-28.6,41.8,0.0576,0.0576,0.48,0.0,-0.4579,-0.107411385606863,4.14333706606943,91.9,93.0,91.9,93.0,67.9,86.0,67.9,86.0,1.86741363211952,0.925069380203516,105.3,109.1,105.3,109.1,101.3,107.2,101.3,107.2,105.1,104.9,105.091242396467,104.891259061745,116.5,114.5,116.490292475627,114.490459128406,1.23565754633717,1.23565754633717,115.4,114.7,115.390384134655,114.690442463128,126.8,130.0,126.789434213816,129.989167569369,8.89807162534435,195.563984168865,3953.0,1.66805671392828,4.72508591065292,121.1,121.9,121.1,121.9,129.4,129.1,129.389217565203,129.08924256312,-0.962155227710096,-11.6404244130294,120.35752471545
2019-06,11.6,-7.4,11.3,-26.2,4.8,38.3,23.2,20.1,17.5,30.4,1.3,-2.7,1.7,6.2,-16.5,14.6,3.9,2.2,-24.0,6.3,11.0,19.5,7.2,14.2,6.3,1.7319,-23.8,-27.0,41.2,0.0276,0.0276,0.32,0.0,-0.4487,-2.36559139784946,2.02247191011236,90.9,90.8,90.9,90.8,71.1,82.6,71.1,82.6,-2.74977085242897,-3.281677301732,105.9,106.1,105.9,106.1,91.3,96.3,91.3,96.3,107.0,103.4,106.991084076327,103.391384051329,113.5,111.9,113.490542454795,111.890675777019,-1.22057541412382,-1.13438045375218,116.2,113.3,116.190317473544,113.290559120073,136.2,133.3,136.188650945755,133.288892592284,-5.69961489088575,181.711741424802,3673.0,-0.328137817883511,4.47119518486673,123.3,121.5,123.3,121.5,130.6,128.6,130.589117573536,128.589284226314,1.40561546001961,-8.46881863140099,122.049288690147
2019-07,5.3,-7.2,9.5,-24.0,8.3,36.5,26.3,20.3,18.9,28.8,1.9,1.3,-1.1,2.2,-7.0,13.2,6.1,0.3,-13.7,9.4,12.7,21.7,7.1,13.4,9.9,1.7435,-22.7,-26.6,38.1,0.0252,0.0252,0.43,0.0,-0.399,1.65198237885463,3.47533632286996,101.3,92.3,101.3,92.3,77.0,81.0,77.0,81.0,0.377002827521207,-0.930232558139536,111.6,106.5,111.6,106.5,100.6,102.2,100.6,102.2,114.3,105.2,114.290475793684,105.191234063828,121.4,114.6,121.389884176319,114.590450795767,0.0882612533098178,-0.787401574803141,121.5,113.4,121.48987584368,113.390550787434,132.1,126.0,132.088992583951,125.989500874927,13.0975769482646,170.877308707124,3454.0,2.3045267489712,7.99304952215466,132.7,124.3,132.7,124.3,140.2,131.9,140.188317640197,131.889009249229,0.29690493863389,-7.76862390272555,122.411659055836
2019-08,10.7,-4.5,13.8,-22.7,4.9,32.2,23.1,18.5,11.8,27.8,-0.3,0.1,3.1,1.3,-17.4,19.0,-2.5,-1.3,-26.2,7.8,14.5,25.1,10.6,11.7,10.6,1.7579,-25.5,-31.3,40.9,0.0341,0.0341,0.35,0.0,-0.4351,0.325027085590454,3.8116591928251,95.6,92.6,95.6,92.6,75.9,80.3,75.9,80.3,0.093896713615034,-1.11317254174397,102.5,106.6,102.5,106.6,93.0,95.4,93.0,95.4,102.6,101.7,102.591450712441,101.691525706191,107.3,111.8,107.29105907841,111.790684109658,1.41093474426808,-0.34662045060659,109.5,115.0,109.490875760353,114.990417465211,125.5,136.8,125.489542538122,136.788600949921,4.47116867098366,167.612137203166,3388.0,-1.0458567980692,5.85197934595524,133.7,123.0,133.7,123.0,141.1,130.7,141.088242646446,130.689109240897,-0.619589349947503,-9.10479008925339,121.653209453232
2019-09,5.4,-4.4,15.7,-24.5,6.9,35.7,25.5,20.4,18.2,33.1,-0.1,-1.6,-2.5,1.2,-19.2,15.5,1.1,-1.7,-26.1,10.5,14.2,22.4,9.7,10.1,9.3,1.7775,-22.4,-29.3,35.7,0.092,0.092,0.35,0.0,-0.4814,0.323974082073446,5.20951302378257,86.3,92.9,86.3,92.9,70.9,78.4,70.9,78.4,-0.187617260787993,-0.187617260787993,104.5,106.4,104.5,106.4,110.3,107.0,110.3,107.0,102.7,104.0,102.691442379802,103.991334055495,112.7,114.7,112.690609115907,114.690442463128,-1.04347826086958,0.176056338028171,112.1,113.8,112.090659111741,113.790517456879,127.5,128.2,127.489375885343,128.18931755687,5.62174236783321,140.35290237467,2837.0,-0.894308943089423,5.90790616854909,125.5,121.9,125.5,121.9,132.4,129.6,132.388967586035,129.589200899925,-0.401780302374308,-8.36068708371841,121.164430820442
2019-10,5.0,-2.6,19.9,-25.0,7.9,28.5,29.1,19.3,16.9,27.5,-0.2,-0.7,-1.2,1.1,-17.0,15.9,1.9,-2.5,-25.3,12.7,15.1,20.7,11.8,6.5,8.7,1.7697,-21.2,-24.7,31.3,0.0251,0.0251,0.25,0.0,-0.5238,0.215285252960161,3.2150776053215,102.8,93.1,102.8,93.1,68.4,74.0,68.4,74.0,1.40977443609024,1.31455399061035,113.4,107.9,113.4,107.9,121.3,108.2,121.3,108.2,113.6,106.6,113.590534122156,106.591117406883,127.8,118.3,127.789350887426,118.290142488126,1.84534270650264,2.29479258605473,124.4,115.9,124.38963419715,115.890342471461,137.2,127.9,137.188567619365,127.889342554787,9.62732919254658,157.173482849604,3177.0,0.41017227235438,4.5260461144321,126.7,122.4,126.7,122.4,135.0,130.6,134.988750937422,130.589117573536,-2.30912347203142,-7.96913903813392,118.366594508614
2019-11,7.1,-0.3,21.7,-22.4,2.4,32.3,28.7,20.1,12.8,27.9,0.7,-2.5,-4.0,2.8,-20.6,16.0,2.3,-3.1,-26.8,10.3,14.9,23.8,10.4,11.6,3.6,1.7699,-22.9,-26.0,30.7,0.0235,0.0235,0.22,0.0,-0.5572,-0.751879699248109,2.4390243902439,92.6,92.4,92.6,92.4,80.1,74.7,80.1,74.7,-0.185356811862857,-0.185356811862857,113.1,107.7,113.1,107.7,111.5,104.1,111.5,104.1,112.7,107.6,112.690609115907,107.591034080493,123.2,118.7,123.189734188818,118.69010915757,0.949094046591883,2.00523103748909,122.1,117.0,122.089825847846,116.990250812432,135.6,125.3,135.588700941588,125.2895592034,2.35525024533857,154.798812664908,3129.0,1.38888888888888,4.99153976311334,126.9,124.1,126.9,124.1,135.6,133.3,135.588700941588,133.288892592284,-1.52893223928948,-6.57728094023879,116.556849484623
2019-12,5.4,2.8,20.3,-14.7,3.0,36.5,28.0,20.6,12.0,25.4,2.7,-1.4,-4.1,2.1,-18.0,15.9,2.7,-3.2,-25.4,11.2,16.4,26.6,11.4,6.9,-0.4,1.7596,-22.2,-25.6,35.3,0.0281,0.0281,0.18,0.0,-0.5884,0.0,1.65016501650165,79.0,92.4,79.0,92.4,95.1,77.0,95.1,77.0,-2.04271123491179,-0.938967136150236,105.9,105.5,105.9,105.5,116.5,107.4,116.5,107.4,99.9,104.0,99.8916756936922,103.991334055495,108.2,117.6,108.19098408466,117.590200816599,-2.47863247863247,0.973451327433622,107.4,114.1,107.391050745771,114.090492458962,124.4,121.8,124.38963419715,121.789850845763,11.2301313061507,159.251319261214,3219.0,2.73972602739728,8.97435897435899,141.2,127.5,141.2,127.5,151.5,137.5,151.487376051996,137.488542621448,-0.263899934928797,-7.03418529813152,116.249256034678
2020-01,8.6,3.3,21.3,-14.8,5.8,31.8,29.1,20.5,8.5,28.9,-0.6,-1.5,-1.6,5.4,-17.7,18.5,5.5,2.7,-26.9,12.3,13.8,19.6,9.6,8.5,1.1,1.762,-21.7,-26.3,36.8,0.0104,0.0104,0.15,0.0,-0.5957,0.432900432900421,2.09020902090208,90.9,92.8,90.9,92.8,94.8,78.0,94.8,78.0,1.8957345971564,-0.738688827331487,103.7,107.5,103.7,107.5,102.5,105.2,102.5,105.2,99.2,105.8,99.1917340221648,105.791184067994,110.8,120.7,110.790767436047,120.689942504791,2.8045574057844,1.99999999999999,106.5,117.3,106.491125739522,117.290225814515,110.2,128.5,110.190817431881,128.489292558953,5.24475524475524,134.020448548813,2709.0,9.33333333333333,16.9463087248322,123.3,139.4,123.3,139.4,133.3,151.3,133.288892592284,151.287392717274,4.65946572909495,0.665888054107775,121.665850279942
2020-02,8.2,-0.1,19.1,-19.3,9.1,30.8,27.2,19.5,11.1,24.2,-0.6,-4.0,1.0,6.8,-16.2,11.1,8.9,2.5,-24.7,9.1,9.7,14.5,5.6,7.0,4.1,1.7936,-21.1,-27.0,41.6,0.0297,0.0297,0.12,0.0,-0.562,0.107758620689667,0.215749730312837,86.7,92.9,86.7,92.9,83.2,78.4,83.2,78.4,0.558139534883722,-2.3486901535682,104.2,108.1,104.2,108.1,105.2,110.9,105.2,110.9,96.3,104.6,96.2919756686942,104.591284059662,113.1,121.9,113.090575785351,121.889842513124,1.19352088661551,0.678541136556394,109.8,118.7,109.790850762436,118.69010915757,124.4,134.5,124.38963419715,134.488792600617,-12.8802588996764,133.179419525066,2692.0,0.143472022955508,19.2143467122118,118.6,139.6,118.6,139.6,128.4,150.3,128.389300891592,150.287476043663,-3.09442587750438,-3.4472049689441,117.900990724793
2020-03,8.4,-5.8,9.2,-20.8,5.7,20.9,20.7,13.9,8.7,15.3,-0.1,-5.6,-3.1,6.0,-16.9,6.0,5.7,-0.2,-22.8,4.9,9.0,17.4,4.7,3.6,5.6,1.7689,-24.7,-31.4,41.2,0.0203,0.0203,0.15,0.0,-0.5513,-15.2852529601722,-14.6420824295011,81.8,78.7,81.8,78.7,89.0,78.3,89.0,78.3,-6.19796484736355,-7.48175182481751,103.8,101.4,103.8,101.4,106.9,110.7,106.9,110.7,94.3,96.1,94.2921423214732,96.0919923339721,118.3,115.1,118.290142488126,115.090409132572,-11.7944397641112,-9.97420464316423,107.8,104.7,107.791017415215,104.691275727023,121.9,119.3,121.889842513124,119.290059161737,-48.8661504424779,91.4742744063324,1849.0,-16.404011461318,-2.17937971500419,111.9,116.7,111.9,116.7,121.3,125.3,121.289892508958,125.2895592034,-18.0300918480397,-21.3550953230009,96.6433338073644
