country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
1958-11,,,0.713789,0.71396698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.77777777777778,0.98993776968605,1.33670003783421,,,,,,,,,,,,,,,5.25,5.25,3.94,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2985514249675,64.8205892578014,0.0822371877403546,0.0845807686796653,-5.17290014581766,-21.0436742029982,0.0587,0.0603728222950896,0.124040700698303,0.130484418065493,12.5320035584271,-8.07241030773397,0.0885388877107412,0.0931383422865499,-0.0418035129579486,-0.0459036493858273,-0.0298388877107412,-0.0327655199914603
1958-12,,,0.714166,0.714604735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337837837837841,3.12500000000001,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.93,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5637164537684,76.6977393281976,0.099276638764657,0.0988807286331909,16.9068692289664,-10.0023703288241,0.0709,0.0706172544450514,0.123227481470057,0.128922611669256,-1.19692942605011,-7.73119991099939,0.0880048775315449,0.0920721458853862,-0.0239508427054003,-0.0300418830360656,-0.0171048775315449,-0.0214548914403348
1959-01,,,0.713587,0.712694878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.41379310344828,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.79,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.977315624513,77.8206406124412,0.0849230717487846,0.096707592106655,-2.19773514675175,-4.8873972301957,0.0606,0.0690092805286116,0.12871556071195,0.12426984839186,-3.60895828679974,-22.1499840180902,0.091849750821758,0.0886773483044024,-0.043792488963165,-0.0275622562852052,-0.031249750821758,-0.0196680677757907
1959-02,,,0.712814,0.712694878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33670033670034,2.06896551724138,0.98993776968605,1.33670003783421,,,,,,,,,,,,,,,5.25,5.25,3.77,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3955982051475,87.5570459068105,0.0975008908354774,0.100472387828321,3.8929681110391,7.42929244108832,0.0695,0.0716181246574567,0.106680072946868,0.114750773952854,-7.66000326079868,-24.9093645108149,0.0760430495175485,0.0817959581844298,-0.00917918211139023,-0.0142783861245333,-0.00654304951754852,-0.0101778335269731
1959-03,,,0.712073,0.711427302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337837837837841,2.06185567010309,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.79,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.645758126997,74.0470077098785,0.0943723466554693,0.0884169919571735,-11.9987154000427,-9.73701980668301,0.0672,0.0629593527139204,0.118490110301908,0.119406569815215,4.05731107685022,-21.575260370523,0.0843736083130103,0.0850261943880293,-0.0241177636464383,-0.0309895778580412,-0.0171736083130103,-0.022066841674109
1959-04,,,0.710997,0.711111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.36518771331057,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2761641097637,76.2277916445819,0.102672725763962,0.0946427717221831,7.04138381910253,1.12870790786105,0.073,0.067290726766157,0.136394736605136,0.1241578296843,3.97906068019381,-14.3936206512471,0.0969762485420422,0.0882758444320483,-0.033722010841174,-0.029515057962117,-0.0239762485420422,-0.0209851176658913
1959-05,,,0.711529,0.712377561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.36518771331057,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.75,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9257212835306,79.4565041615874,0.0993634834279418,0.09896738034355,4.56940191276467,1.46167943096056,0.0707,0.0704181611684658,0.122783562323545,0.124555417316478,0.320227595141589,-20.0669853401334,0.0873640653165094,0.0886247915277763,-0.0234200788956028,-0.0255880369729281,-0.0166640653165094,-0.0182066303593105
1959-06,,,0.712023,0.711743773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336700336700357,1.70648464163824,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8094934176202,88.5055347672629,0.10561456582161,0.102038186367501,3.10284662814222,15.9808775344605,0.0752,0.0726535355719468,0.117598442884534,0.115290175508033,-7.43865020732374,-15.4564153864084,0.0837327960979748,0.0820892566357561,-0.0119838770629246,-0.0132519891405324,-0.00853279609797478,-0.00943572106380928
1959-07,,,0.71223,0.712377561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.335570469798678,0.677966101694903,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6985965965862,84.8639586467687,0.0999677070609213,0.102435243731042,0.389126245453991,11.8352852212167,0.0712,0.0729574536425599,0.128660891495836,0.120705238554108,4.69689895276275,-7.8579008021148,0.0916361467500795,0.0859698920553924,-0.028693184434915,-0.0182699948230663,-0.0204361467500795,-0.0130124384128325
1959-08,,,0.712743,0.713330362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.337837837837841,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9531640944765,85.7548458980063,0.0976509064277026,0.102978927059054,0.530758075257827,24.6734076876196,0.0696,0.0733975094088515,0.120626423339968,0.120085256967908,-0.513632708593862,-9.02048990759315,0.0859756388505991,0.0855899263070776,-0.0229755169122658,-0.0171063299088536,-0.0163756388505991,-0.0121924168982261
1959-09,,,0.714286,0.714604735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.337837837837841,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.67,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2362798283871,90.3111491259025,0.099679960128016,0.101737294235478,-1.20571544007649,10.1521972189066,0.0712,0.0726695249502827,0.104665953256087,0.11265197621796,-6.1900027843837,-9.74459922133168,0.0747614250874775,0.0804657294848218,-0.00498599312807119,-0.0109146819824819,-0.00356142508747746,-0.00779620453453909
1959-10,,,0.713623,0.71396698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336700336700357,0.675675675675699,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,3.57,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8726616915204,85.9783320003678,0.113925700264706,0.10930583671831,7.4392999535788,22.5474260276395,0.0813,0.0780031591164308,0.126763465241238,0.127131841447962,12.8536273540259,9.64068389400225,0.0904613243558477,0.0907242060896194,-0.012837764976532,-0.0178260047296521,-0.00916132435584773,-0.0127210469731885
1959-11,,,0.714541,0.71492404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33557046979866,1.01351351351354,0.999970922757193,1.3502476733528,,,,,,,,,,,,,,,5.25,5.25,3.51,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3736896335316,93.9046370438422,0.114898935120588,0.114152176467313,4.43374287641401,34.9623303846343,0.0821,0.0815664103251304,0.1204723604194,0.121561810003076,-4.38130320574869,-6.83806403454135,0.0860824408864383,0.0868608972814076,-0.00557342529881188,-0.00740963353576236,-0.00398244088643834,-0.00529448695627718
1959-12,,,0.715576,0.71524363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.673400673400696,0.999970922757193,1.3502476733528,,,,,,,,,,,,,,,5.25,5.25,3.58,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3724649787909,77.7240676180309,0.107605621205854,0.107529048480083,-5.80201638917257,8.74621371265735,0.077,0.0769452063951835,0.132238369863688,0.138347170671157,13.8080871514306,7.31024517722182,0.0946266037535786,0.0989979150001836,-0.0246327486578345,-0.0308181221910742,-0.0176266037535786,-0.0220527086050001
1960-01,,,0.714285999714286,0.714604734767711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33444816053512,0.336700336700357,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,3.66,3.66,,,,,,,,,102.114212816147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1082802547771,,,,,,,,,,,,,,,,,0.367695525938553,69.7275632378744,81.6886709687179,0.0935199626294229,0.110325241856129,2.60040743926429,14.0812623423146,0.0668,0.0788037756729253,0.134121943011806,0.135055743407035,-2.37910703063485,8.6794143187199,0.0958014261478104,0.09646842669665,-0.0406019803823832,-0.0247305015509062,-0.0290014261478104,-0.0176646510237247
1960-02,,,0.714285999714286,0.714285714796719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.675675675675699,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,3.73,3.73,,,,,,,,,102.066440397794,,,,,101.000248123057,101.080509050703,18.2865442221054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.36363636363636,,18.8477127967574,,,,,,,,,,,,,,,-1.45949103308916,,0.36232904270841,82.049051888261,74.0254721951853,0.106119957594465,0.101861853916051,-7.67130694452911,1.38293327924513,0.0758,0.072758496157177,0.129337213718185,0.137603788122376,1.88666150069721,19.9153464349712,0.0923837610009543,0.098288459363464,-0.0232172561237205,-0.0357419342063249,-0.0165837610009543,-0.025529963206287
1960-03,,,0.714285999714286,0.713330361633476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33557046979866,0.673400673400696,0.999970922757193,1.3502476733528,,,,,,,,,,,,,,,5.25,5.25,3.72,3.72,,,,,,,,,102.037860142146,,,,,101.063317955564,101.154652046987,18.3779554200674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22580645161289,,19.4557035321367,,,,,,,,,,,,,,,-7.05468643612973,,0.336767864878301,86.1764626837593,82.8370129547534,0.121379951496571,0.105324443153595,3.39929925131557,19.1224003691637,0.0867,0.0752317751723164,0.14085046858096,0.127146597151113,-7.59949352699728,6.48207828754822,0.100607517760577,0.0908190342563522,-0.0194705170843889,-0.0218221539975174,-0.0139075177605768,-0.0155872590840358
1960-04,,,0.714285999714286,0.713012478228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334448160535102,1.01010101010102,1.00331530711424,1.35476355185899,,,,,,,,,,,,,,,5.25,5.25,3.77,3.77,,,,,,,,,102.018857654769,,,,,101.12598556088,101.228322197093,18.4698250476163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,19.4557035321367,,,,,,,,,,,,,,,-9.07422090457807,,0.306208804883613,72.8669711327985,71.1463480545612,0.106119957594465,0.105410490182085,0.081697112192347,11.3772222262355,0.0758,0.0752932373600832,0.145635197874581,0.14816008560446,16.5269766743127,19.3320517773151,0.104025182907433,0.105828674863736,-0.0395152402801161,-0.042749595422375,-0.0282251829074329,-0.0305354375036524
1960-05,,,0.714285999714286,0.714604734767711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333302,1.34680134680132,1.00665969147129,1.35927943036519,,,,,,,,,,,,,,,5.25,5.25,3.79,3.79,,,,,,,,,101.984172241581,,,,,101.185505316852,101.298291830282,18.5621584489709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892857142857154,,19.6294151708164,,,,,,,,,,,,,,,-4.16386263897705,,0.293458690859806,78.2397481274459,77.3630582092866,0.111019955636426,0.106967832921838,1.47740773908063,8.08392881625763,0.0793,0.0764056254758454,0.14189712811394,0.138267327323672,-6.67707381541188,11.0086821614143,0.101355132011452,0.0987624161252117,-0.0308771724775141,-0.0312994944018348,-0.0220551320114516,-0.0223567906493663
1960-06,,,0.714285999714286,0.713648528610232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332225913621283,1.34228187919461,1.01000407582833,1.36379530887139,,,,,,,,,,,,,,,5.25,5.25,4.0,4.0,,,,,,,,,101.917181172175,,,,,101.234829708326,101.356276099914,18.6549626545071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884955752212386,,19.8031268094962,,,,,,,,,,,,,,,-2.68262288596581,,0.285586300857945,77.1080256376564,75.8357455435894,0.111719955356706,0.107690230440476,0.675340893525073,5.53914595524008,0.0798,0.0769216239096374,0.144887583922453,0.142004578010745,2.70291670448199,23.1714475105907,0.103491172728237,0.10143188196841,-0.0331676285657469,-0.0343143475702684,-0.0236911727282367,-0.0245102580587727
1960-07,,,0.714285999714286,0.713012478228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.68350168350168,1.01000407582833,1.36379530887139,,,,,,,,,,,,,,,5.25,5.25,4.0,4.0,,,,,,,,,101.808416231055,,,,,101.260652725437,101.386632861389,18.7482464749226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.877192982456137,,19.6294151708164,,,,,,,,,,,,,,,-0.842093709602688,,0.283181396582933,69.7010970665515,75.1566532841443,0.10275995893712,0.112865620654623,4.80581218275617,10.1824104123456,0.0734,0.0806183326826606,0.147429471359689,0.150173824568681,5.75280506612848,24.4136761316812,0.105306807337504,0.107267060412958,-0.0446695124225684,-0.0373082039140583,-0.031906807337504,-0.0266487277302976
1960-08,,,0.714285999714286,0.712694878014868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331125827814555,2.020202020202,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.25,5.25,4.5,4.5,,,,,,,,,101.647099605212,,,,,101.246913088488,101.370480957844,18.8420207051875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.21238938053097,,19.195136074117,,,,,,,,,,,,,,,-1.3333128350193,,0.279405702675906,60.2806415393162,64.5436296952861,0.0946399621818711,0.0928226017361118,-17.7583030175718,-9.86252781320806,0.0676,0.0663018848771596,0.15699892994693,0.143813730610336,-4.23515481250598,19.7596892754036,0.112142137631216,0.102724134341645,-0.0623589677650591,-0.0509911288742246,-0.0445421376312162,-0.0364222494644855
1960-09,,,0.714285999714286,0.712694878014868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.020202020202,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,101.451468636145,,,,,101.179790697081,101.291573895327,18.9362983285955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.35746606334843,,18.9345686160973,,,,,,,,,,,,,,,2.25308279689742,,0.285700944496447,85.4442117309604,81.1308531737752,0.103739958545513,0.105813077673515,13.9949491766389,4.00618423034006,0.0741,0.0755807999688717,0.121412505825626,0.130422735043686,-9.31134705276063,15.7749197327374,0.0867232531014739,0.0931591336861505,-0.0176725472801135,-0.0246096573701712,-0.0126232531014739,-0.0175783337172788
1960-10,,,0.714285999714286,0.71142730153062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.67785234899325,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,101.210727615672,,,,,101.055308452638,101.145236316484,19.0310947208518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79816513761468,,20.4111175448755,,,,,,,,,,,,,,,0.792993698514068,,0.287966534982899,80.22363309791,76.4236650063354,0.10135995949656,0.100774456979053,-4.76181281675652,-7.8050541447698,0.0724,0.0719817837489469,0.126346757909672,0.131862894786188,1.10422446057397,3.7213756084558,0.0902477202841692,0.0941878196275718,-0.0249867984131122,-0.0310884378071351,-0.0178477202841692,-0.0222060358786249
1960-11,,,0.714285999714286,0.712854913149102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.33779264214043,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,100.88985619423,,,,,100.873599925632,100.931625242745,19.1264274621537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.063829787234,,18.1528662420382,,,,,,,,,,,,,,,4.56501208957676,,0.301112242118804,74.5875453807354,74.0118557760466,0.105279957930129,0.101089173317969,0.312297727371785,-11.4434989797013,0.0752,0.0722065812237165,0.141149514161812,0.136585108234357,3.58115408874217,12.3585674077256,0.100821121832255,0.0975608305812617,-0.0358695562316828,-0.0354959349163876,-0.0256211218322553,-0.0253542493575451
1960-12,,,0.714285999714286,0.714285714796719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.33779264214043,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,100.539116769585,,,,,100.637197559805,100.653717738727,19.2223161410168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.43540669856459,,17.8922987840185,,,,,,,,,,,,,,,-0.278562271680147,,0.300273457016851,67.2421992441591,63.9470037168973,0.0852599659301176,0.0884789175167743,-12.47438809449,-17.7162647978205,0.0609,0.063199252052107,0.126795326280949,0.138362882346268,1.30158707262623,0.0113567014309096,0.090568126391687,0.0988306697400541,-0.0415353603508318,-0.0498839648294937,-0.029668126391687,-0.0356314176879472
1961-01,,,0.714285999714286,0.713966979537881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330033003300333,2.01342281879191,1.01669284454243,1.37282706588378,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,100.172432954492,,,,,100.353326053998,100.320006942879,19.3187821496003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.94174757281554,-8.18181818181818,17.544875506659,,,,,,,,,,,,,,,-0.0966575808540744,-18.4153195251326,0.299983219957351,68.1480503463293,80.4408319641423,0.0988399605035518,0.112817745707448,27.5080537530986,2.25923261928579,0.0706,0.0805841362781568,0.145037106712878,0.140249352166992,1.36342188651651,3.84552972642161,0.103597974764076,0.100178148721881,-0.0461971462093266,-0.0274316064595438,-0.0329979747640759,-0.0195940124437241
1961-02,,,0.714285999714286,0.716527422017832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328947368421072,2.34899328859059,1.02003722889948,1.37734294438998,,,,,,,,,,,,,,,5.62,5.62,4.5,4.5,,,,,,,,,99.7930805729142,,,,,100.034843380049,99.9456082997835,19.4158483480325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96039603960396,-3.22580645161291,18.2397220613781,,,,,,,,,,,,,,,-1.78312273844306,-18.6832640440888,0.294634150950778,86.7581275225135,83.1553031920681,0.107799956923137,0.111342553181219,-1.30758908270933,9.30740890793275,0.077,0.079530426909788,0.124253438843713,0.133897116488224,-4.5292442215384,-2.69372790148464,0.0887524917824197,0.0956408357096509,-0.0164534819205762,-0.0225545633070046,-0.0117524917824197,-0.016110408799863
1961-03,,,0.714285999714286,0.715881106465838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.00668896321068,1.02003722889948,1.37734294438998,,,,,,,,,,,,,,,5.62,5.62,4.5,4.5,,,,,,,,,99.3998610131492,,,,,99.7044925442495,99.5572578029262,19.51353871667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.2380952380952,-20.5357142857143,15.4603358425015,,,,,,,,,,,,,,,-1.5898143131557,-13.9021132101489,0.289950015047518,80.5246954544307,76.0639329144024,0.119559952223843,0.106771442235518,-4.10544829007244,1.37384925910501,0.0854,0.0762653463581328,0.148476130892668,0.140370656820587,4.83471227920968,10.400639864359,0.106054421588379,0.100264794937644,-0.0289161786688252,-0.0335992145850698,-0.0206544215883787,-0.0239994485795114
1961-04,,,0.714285999714286,0.716204118686628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327868852459019,2.0,1.02338161325652,1.38185882289617,,,,,,,,,,,,,,,5.62,5.62,4.5,4.5,,,,,,,,,99.0326428185245,,,,,99.4015130128072,99.2010841874169,19.6118779958964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2359550561798,-11.6071428571428,17.1974522292994,,,,,,,,,,,,,,,-8.18629624698829,-13.0613347487749,0.266213847847541,80.5613762464694,79.1522573348423,0.105279957930129,0.104907349056822,-1.74587243523738,-0.477315990460913,0.0752,0.0749338506984278,0.130682918832016,0.132538669886604,-5.57950437176715,-10.543606028657,0.0933449793235076,0.094670516320755,-0.0254029609018874,-0.0276313208297822,-0.0181449793235076,-0.0197366656223271
1961-05,,,0.714285999714286,0.717488789752458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653594771241818,2.32558139534886,1.03007038197062,1.39089057990857,,,,,,,,,,,,,,,5.88,5.88,5.0,5.0,,,,,,,,,98.6544442601759,,,,,99.1657766021524,98.9239595602499,19.7108907421579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.07070707070708,-18.5840707964602,15.9814707585408,,,,,,,,,,,,,,,-4.34624286846576,-13.2267827118979,0.254643547470599,82.1724525853494,81.814815202885,0.111439955468594,0.103869389809168,-0.989405658408246,-2.89661202628422,0.0796,0.0741924509395544,0.135617170916063,0.126956700386833,-4.21157802816873,-8.18026004824842,0.096869446506203,0.0906833936562362,-0.0241772154474688,-0.0230873105776652,-0.017269446506203,-0.0164909427166818
